annotation_scheme_id,project_id,scheme_uri,scheme_name,label_key,value,concept_uri,concept_id,pref_label,definition,broader_uri,depth,sub_label_key,col_pipe,col_colon
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-age,A.1 Population - Age,k_population-age,3,https://vocab.destiny-evidence.org/population-age/DSNY000251,DSNY000251,Child (2-12 years),"Children aged 2 to 12 years, spanning early childhood through to pre-adolescence, during which physical, cognitive, and social development are particularly sensitive to environmental conditions.",,1,dsny000251_sub,k_population-age|3,k_population-age:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-age,A.1 Population - Age,dsny000249_sub,0,https://vocab.destiny-evidence.org/population-age/DSNY000250,DSNY000250,Newborn infant,"Infants in the first 28 days of life, a critical period of physiological adaptation with high vulnerability to infection, thermal stress, and nutritional insufficiency.",https://vocab.destiny-evidence.org/population-age/DSNY000249,2,,dsny000249_sub|0,dsny000249_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-age,A.1 Population - Age,k_population-age,4,https://vocab.destiny-evidence.org/population-age/DSNY000249,DSNY000249,Infant (1-23 months),"Children aged 1 to 23 months, a developmental period of rapid growth, nutritional dependency, and heightened susceptibility to infectious disease and environmental exposures.",,1,dsny000249_sub,k_population-age|4,k_population-age:4
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-gender-sex,A.2 Population - Gender/sex,k_population-gender-sex,0,https://vocab.destiny-evidence.org/population-gender-sex/DSNY000244,DSNY000244,All genders,"Studies or data that include individuals of all gender identities or both sexes without stratification, or where findings apply across the full gender spectrum.",,1,,k_population-gender-sex|0,k_population-gender-sex:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-gender-sex,A.2 Population - Gender/sex,k_population-gender-sex,1,https://vocab.destiny-evidence.org/population-gender-sex/DSNY000245,DSNY000245,Diverse,"Individuals whose gender identity or expression differs from the sex assigned at birth, including transgender, non-binary, and other gender-diverse people.",,1,,k_population-gender-sex|1,k_population-gender-sex:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-gender-sex,A.2 Population - Gender/sex,k_population-gender-sex,2,https://vocab.destiny-evidence.org/population-gender-sex/DSNY000246,DSNY000246,Female,"Individuals identified as female by biological sex or gender identity, used to stratify health data or describe sex-specific biological and social health determinants.",,1,,k_population-gender-sex|2,k_population-gender-sex:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-gender-sex,A.2 Population - Gender/sex,k_population-gender-sex,3,https://vocab.destiny-evidence.org/population-gender-sex/DSNY000247,DSNY000247,Male,"Individuals identified as male by biological sex or gender identity, used to stratify health data or describe sex-specific biological and social health determinants.",,1,,k_population-gender-sex|3,k_population-gender-sex:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,0,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000233,DSNY000233,Chronic conditions (Vulnerability),Individuals living with one or more long-term physical health conditions that reduce physiological resilience and increase susceptibility to adverse health outcomes.,,1,,k_population-vulnerability|0,k_population-vulnerability:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,1,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000234,DSNY000234,Disabled (Vulnerability),"Individuals with physical, sensory, cognitive, or mental impairments that limit daily functioning and may increase exposure to harm and reduce capacity to respond to environmental or social stressors.",,1,,k_population-vulnerability|1,k_population-vulnerability:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,2,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000235,DSNY000235,Ethnic minorities (Vulnerability),"Population groups defined by shared ethnic, cultural, or racial identity that may face structural disadvantage, discrimination, or disproportionate exposure to environmental and social risk factors.",,1,,k_population-vulnerability|2,k_population-vulnerability:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,3,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000236,DSNY000236,Frail elderly (Vulnerability),"Older adults with reduced physiological reserve and resilience, characterised by weakness, fatigue, and vulnerability to adverse health outcomes following minor stressors.",,1,,k_population-vulnerability|3,k_population-vulnerability:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,4,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000237,DSNY000237,Indigenous peoples (Vulnerability),"Populations with historical, cultural, and territorial ties to lands prior to colonisation, who often face compounded social, economic, and environmental vulnerabilities.",,1,,k_population-vulnerability|4,k_population-vulnerability:4
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,5,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000238,DSNY000238,Infants / children (Vulnerability),"Young children and infants whose immature physiological systems, developmental dependency, and limited autonomy increase their susceptibility to environmental exposures and health harms.",,1,,k_population-vulnerability|5,k_population-vulnerability:5
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,6,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000239,DSNY000239,Low-income (Vulnerability),"Individuals and households with insufficient financial resources to meet basic needs, facing compounded vulnerability through reduced access to healthcare, nutrition, safe housing, and adaptive capacity.",,1,,k_population-vulnerability|6,k_population-vulnerability:6
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,7,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000240,DSNY000240,Migrants (Vulnerability),"People who have moved within or across borders, voluntarily or under duress, and who may face elevated health risks due to displacement, poor living conditions, and restricted access to services.",,1,,k_population-vulnerability|7,k_population-vulnerability:7
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,8,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000241,DSNY000241,Occupation-based (Vulnerability),"Individuals whose occupation exposes them to elevated health hazards, including outdoor workers in agriculture, construction, and other sectors with high physical exposure to environmental conditions.",,1,,k_population-vulnerability|8,k_population-vulnerability:8
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,9,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000242,DSNY000242,Pregnancy (Vulnerability),"Individuals during pregnancy, whose altered physiology and increased metabolic demands heighten susceptibility to environmental exposures and infectious disease with potential consequences for both maternal and foetal health.",,1,,k_population-vulnerability|9,k_population-vulnerability:9
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/population-vulnerability,A.3 Population - Vulnerability,k_population-vulnerability,10,https://vocab.destiny-evidence.org/population-vulnerability/DSNY000243,DSNY000243,Women (Vulnerability),"Women as a population group who may face heightened vulnerability due to biological factors, gender-based inequalities in resource access, and higher exposure to specific social and economic risks.",,1,,k_population-vulnerability|10,k_population-vulnerability:10
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/reference-type,B. Reference type [automation planned],k_reference-type,0,https://vocab.destiny-evidence.org/reference-type/DSNY000627,DSNY000627,Article (academic journal),"A peer-reviewed research output published in an academic journal, including full research articles, letters to the editor, commentaries, and opinion pieces.",,1,,k_reference-type|0,k_reference-type:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/reference-type,B. Reference type [automation planned],k_reference-type,1,https://vocab.destiny-evidence.org/reference-type/DSNY000628,DSNY000628,Grey literature,"Reports published outside the classic editorial route, predominantly by intergovernmental organizations, supra-national organizations, NGOs, governments.",,1,,k_reference-type|1,k_reference-type:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/reference-type,B. Reference type [automation planned],k_reference-type,2,https://vocab.destiny-evidence.org/reference-type/DSNY000625,DSNY000625,Planned research/protocols,A registered or published research protocol or trials registry record describing a study that is planned or underway but has not yet reported results. ,,1,,k_reference-type|2,k_reference-type:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/reference-type,B. Reference type [automation planned],k_reference-type,3,https://vocab.destiny-evidence.org/reference-type/DSNY000626,DSNY000626,Preprint/working paper,"A research manuscript that has been made publicly available prior to formal peer review and journal publication, such as those posted on medRxiv or SSRN.",,1,,k_reference-type|3,k_reference-type:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/reference-type,B. Reference type [automation planned],k_reference-type,4,https://vocab.destiny-evidence.org/reference-type/DSNY000629,DSNY000629,Z_Other reference type,,,1,,k_reference-type|4,k_reference-type:4
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000515_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000516,DSNY000516,Case report / case study,"A detailed account of a single individual's or unit's exposure, condition, and outcome, used to generate hypotheses or describe novel or rare phenomena.",https://vocab.destiny-evidence.org/methods/DSNY000515,3,,dsny000515_sub|0,dsny000515_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000515_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000518,DSNY000518,Case series / descriptive multi-case study,"A descriptive report of characteristics and outcomes among a series of individuals sharing a common exposure or condition, without a control group.",https://vocab.destiny-evidence.org/methods/DSNY000515,3,,dsny000515_sub|1,dsny000515_sub:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000515_sub,2,https://vocab.destiny-evidence.org/methods/DSNY000517,DSNY000517,Cross-sectional / single-round survey,"A study design that collects data from a population at a single point in time, describing the prevalence of exposures and outcomes without follow-up.",https://vocab.destiny-evidence.org/methods/DSNY000515,3,,dsny000515_sub|2,dsny000515_sub:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000167_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000515,DSNY000515,Descriptive / single-group designs,"Study designs that describe characteristics, frequency, or distribution of outcomes in a single group without a comparison group or temporal manipulation.",https://vocab.destiny-evidence.org/methods/DSNY000167,2,dsny000515_sub,dsny000167_sub|0,dsny000167_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000533,DSNY000533,Difference-in-differences,"A quasi-experimental method comparing the change in outcomes over time between a group exposed to an intervention and an unexposed control group, to estimate causal effects under the parallel trends assumption.",https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|0,dsny000532_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000537,DSNY000537,Event study,"A method estimating the effect of an event or intervention by examining outcome trends relative to the timing of the event, often used to test pre-treatment parallel trends and assess dynamic treatment effects.",https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|1,dsny000532_sub:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,2,https://vocab.destiny-evidence.org/methods/DSNY000538,DSNY000538,Fixed effects / panel regression,"A regression approach using repeated observations on the same units over time to control for time-invariant unobserved confounding, including standard fixed effects, panel regression, and adjusted cohort analysis.",https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|2,dsny000532_sub:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,3,https://vocab.destiny-evidence.org/methods/DSNY000534,DSNY000534,Instrumental variables,A quasi-experimental method using a variable that affects exposure but not the outcome directly (an instrument) to estimate causal effects in the presence of unmeasured confounding.,https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|3,dsny000532_sub:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,4,https://vocab.destiny-evidence.org/methods/DSNY000539,DSNY000539,Matched comparison / propensity score matching,A method pairing treated and untreated units on observed characteristics or estimated propensity scores to construct a balanced comparison group and reduce confounding bias.,https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|4,dsny000532_sub:4
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,5,https://vocab.destiny-evidence.org/methods/DSNY000535,DSNY000535,Regression discontinuity,"A quasi-experimental design exploiting a threshold in a continuous assignment variable to estimate causal effects for units just above and below the cutoff, where assignment is effectively random.",https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|5,dsny000532_sub:5
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000532_sub,6,https://vocab.destiny-evidence.org/methods/DSNY000536,DSNY000536,Synthetic control,"A quasi-experimental method constructing a weighted combination of untreated units to serve as a counterfactual for a treated unit, used when only a small number of aggregate units are available.",https://vocab.destiny-evidence.org/methods/DSNY000532,4,,dsny000532_sub|6,dsny000532_sub:6
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000529_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000532,DSNY000532,Non-randomised,"An experimental or quasi-experimental study in which participants are allocated to intervention and comparison groups through a process other than randomisation, using statistical methods to control for confounding.",https://vocab.destiny-evidence.org/methods/DSNY000529,3,dsny000532_sub,dsny000529_sub|0,dsny000529_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000529_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000531,DSNY000531,Quasi-randomised / natural experiment,"A study in which allocation to intervention and control conditions occurs through a process that approximates randomisation but is not under the investigator's full control, such as policy roll-out or natural variation.",https://vocab.destiny-evidence.org/methods/DSNY000529,3,,dsny000529_sub|1,dsny000529_sub:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000529_sub,2,https://vocab.destiny-evidence.org/methods/DSNY000540,DSNY000540,Randomisation unclear,"An experimental or quasi-experimental study in which the method of allocation to groups is not clearly reported, precluding classification as randomised or non-randomised.",https://vocab.destiny-evidence.org/methods/DSNY000529,3,,dsny000529_sub|2,dsny000529_sub:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000529_sub,3,https://vocab.destiny-evidence.org/methods/DSNY000530,DSNY000530,Randomised / RCT,"An experimental study in which participants are randomly allocated to intervention or control groups, considered the gold standard for evaluating causal effects of interventions.",https://vocab.destiny-evidence.org/methods/DSNY000529,3,,dsny000529_sub|3,dsny000529_sub:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000167_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000529,DSNY000529,Experimental / group comparison designs,"Experimental study designs that compare outcomes between an intervention group and one or more control or comparison groups, with or without randomisation.",https://vocab.destiny-evidence.org/methods/DSNY000167,2,dsny000529_sub,dsny000167_sub|1,dsny000167_sub:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000527_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000528,DSNY000528,Single arm trial / single arm experiment,"An experimental study in which all participants receive the intervention and outcomes are compared to a pre-specified target or historical baseline, without a concurrent control arm.",https://vocab.destiny-evidence.org/methods/DSNY000527,3,,dsny000527_sub|0,dsny000527_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000167_sub,2,https://vocab.destiny-evidence.org/methods/DSNY000527,DSNY000527,Experimental / single-group designs,"Experimental study designs in which an intervention is applied to a single group without a concurrent control group, limiting but not eliminating causal inference.",https://vocab.destiny-evidence.org/methods/DSNY000167,2,dsny000527_sub,dsny000167_sub|2,dsny000167_sub:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000545_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000547,DSNY000547,Computable general equilibrium (CGE) model,"A macroeconomic modelling approach representing interactions across sectors of an economy to estimate the economy-wide effects of policy changes, including those with health implications.",https://vocab.destiny-evidence.org/methods/DSNY000545,3,,dsny000545_sub|0,dsny000545_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000545_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000546,DSNY000546,Integrated assessment model (IAM) / health impact projection,"A modelling approach linking climate, economic, and social systems to project future health impacts under different emissions or policy scenarios, often at national or global scale.",https://vocab.destiny-evidence.org/methods/DSNY000545,3,,dsny000545_sub|1,dsny000545_sub:1
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000545_sub,2,https://vocab.destiny-evidence.org/methods/DSNY000548,DSNY000548,Microsimulation,"A modelling approach simulating the behaviour and outcomes of individual units — people, households, or firms — over time to estimate aggregate population-level effects of policies or exposures.",https://vocab.destiny-evidence.org/methods/DSNY000545,3,,dsny000545_sub|2,dsny000545_sub:2
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000545_sub,3,https://vocab.destiny-evidence.org/methods/DSNY000549,DSNY000549,Other climate-related modelling / simulation,"Climate or environmental modelling and simulation approaches not classified under IAM, CGE, or microsimulation, including downscaled climate models, exposure models, and environmental simulation tools.",https://vocab.destiny-evidence.org/methods/DSNY000545,3,,dsny000545_sub|3,dsny000545_sub:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000545_sub,4,https://vocab.destiny-evidence.org/methods/DSNY000550,DSNY000550,Other health-related modelling / simulation,"Health modelling and simulation approaches not classified under IAM, CGE, or microsimulation, including epidemiological models, disease transmission models, and burden of disease projections.",https://vocab.destiny-evidence.org/methods/DSNY000545,3,,dsny000545_sub|4,dsny000545_sub:4
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000167_sub,3,https://vocab.destiny-evidence.org/methods/DSNY000545,DSNY000545,Modelling / simulation,"Study designs using mathematical, statistical, or computational models to simulate real-world systems, project future outcomes, or estimate impacts under defined scenarios.",https://vocab.destiny-evidence.org/methods/DSNY000167,2,dsny000545_sub,dsny000167_sub|3,dsny000167_sub:3
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000522_sub,0,https://vocab.destiny-evidence.org/methods/DSNY000526,DSNY000526,(Controlled) interrupted time series,"A time series analysis comparing outcome trends before and after an intervention or exposure in both an intervention group and a concurrent control group, strengthening causal inference over uncontrolled ITS.",https://vocab.destiny-evidence.org/methods/DSNY000522,3,,dsny000522_sub|0,dsny000522_sub:0
6a87c376-24c8-4a89-8154-efc70e619f8b,db6ee519-afb5-4813-822b-bfbc7dfd2237,https://vocab.destiny-evidence.org/methods,C. Methods,dsny000522_sub,1,https://vocab.destiny-evidence.org/methods/DSNY000523,DSNY000523,Case-control / retrospective matched comparison,"A study that retrospectively compares individuals with a health outcome (cases) to those without (controls) to identify differences in prior exposure, often using matching to reduce confounding.",https://vocab.destiny-evidence.org/methods/DSNY000522,3,,dsny000522_sub|1,dsny000522_sub:1
