document_id,external_id,document_name,attribute_id,attribute_label,attribute_presence,human_additional_text,item_attribute_full_text_details,citation_page,citation_highlight_text,human_extraction,llm_extraction,llm_reasoning,llm_verbatim_text,human_verbatim_fuzzy_match_pct,llm_verbatim_fuzzy_match_pct,extraction_run_id
78958,51ab0487-34cb-43a9-9467-4d6200dcbb15,The ‘Small House’ Phenomenon and Its Impact on Zimbabwean Women’s Sexual Reproductive Health and Rights (SRHR),0,incl|1,True,,,,,False,False,"The document does not mention any climate/weather variables or fossil fuels, nor does it address health or health-system relevance in the context of climate change. It focuses on women's sexual reproductive health and rights in Zimbabwe, specifically discussing the 'small house' concept and its implications for women, but does not relate this to climate or health issues as defined in the inclusion criteria.",,0.00,0.00,2026-08-06_11-42-21_
802401,542f56a5-5f41-435c-b95e-b0516baee232,Temperature effects on plant gametophyte performance and their consequences for seed reproduction in wild plants,0,incl|1,True,,,,,False,True,"The document discusses the impacts of climate change, specifically heat waves, on plant reproduction, which aligns with the requirement for mentioning climate/weather variables. Additionally, it addresses the implications of these impacts on plant health and reproduction, fulfilling the health relevance criteria as well. Therefore, both conditions for inclusion are satisfied.","The main conclusion drawn is that climate change-induced heat waves can have significant and complex impacts on the reproductive processes, particularly pollen performance, of both wild and cultivated plants.",0.00,100.00,2026-08-06_11-42-21_
997047,59baba2a-54cc-4381-b80d-b37d1827c117,世界の人口戦略における公衆衛生的アプローチの有用性 公衆衛生活動を重視するフィリピン家族計画•母子保健プロジェクトの事例報告,0,incl|1,True,,,,,False,False,"The document does not mention any climate or weather variables, nor does it discuss fossil fuels or climate-forcing agents. It focuses on population growth and public health initiatives in the Philippines without any reference to climate-related issues or health-system relevance in the context of climate change. Therefore, it does not meet the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
3186494320,69ee550a-da8e-4643-a51e-951ffa7db335,Increasing oil recovery by utilization of AICV: a 3D multiphase simulation study of a heavy oil reservoir with an underlying water aquifer,0,incl|1,True,,,,,False,False,"The document discusses oil recovery technology and its implications but does not mention climate/weather variables or health-related issues. Therefore, it does not meet the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
38182,7e86ba10-8575-4d09-b3cc-739d14822b6f,,0,incl|1,True,,,,,False,False,"The abstract does not mention any climate or weather variables, nor does it discuss any health-related issues or outcomes. It focuses solely on a radiochemical procedure for determining enzyme activity, which is unrelated to climate or health topics.",,0.00,0.00,2026-08-06_11-42-21_
2881444016,9030242a-03a6-424f-9025-751812cbf88c,Harboring Sustainability: Assessing the Carbon Footprint of Maritime Fender Systems for Sustainable Ports,0,incl|1,True,,,,,True,True,"The document discusses greenhouse gas emissions, specifically CO2, which relates to climate change, fulfilling the first criterion. Additionally, it addresses the impact of these emissions on the planet's health, which aligns with health-system relevance, fulfilling the second criterion. Therefore, the record should be included.",This paper outlines a series of critical advancements in the maritime industry’s efforts toward greater transparency in greenhouse gas emissions linked to fender manufacturing activities.,0.00,100.00,2026-08-06_11-42-21_
9587,9394bc32-630d-4128-8dfc-04448776fd1f,"Climate and mortality in Australia: retrospective study, 1979-1990, and predicted impacts in five major cities in 2030",0,incl|1,True,,,,,True,True,"The document discusses the relationship between climatic extremes and mortality, which satisfies the requirement of mentioning climate/weather variables. Additionally, it addresses health outcomes related to climate, indicating health-system relevance. Therefore, both criteria for inclusion are met, leading to the decision to include this record in the repository.",We therefore aimed to quantify the relationship between climatic extremes and mortality in the 5 largest Australian cities during the period 1979-1990.,0.00,100.00,2026-08-06_11-42-21_
3522,a7eda8a9-ef16-4830-8fde-a1971b7b3a6a,The Application of Automated Techniques in the Management and Control of Source Materials,0,incl|1,True,,,,,False,False,"The provided context does not mention any climate/weather variables or health-related issues. It discusses the evolution and applications of technology, particularly computers and their uses, without any reference to climate or health topics. Therefore, it does not meet the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
521359478,ac766dc4-9743-45cf-82af-a1c1bdc35392,AN AYURVEDIC APPROACH IN THE MANAGEMENT OF URTICARIA(SHEETPITTA): A CASE STUDY,0,incl|1,True,,,,,False,False,"The document does not mention any climate or weather variables, nor does it discuss fossil fuels or climate-related extreme events. It focuses solely on the treatment of urticaria through Ayurvedic methods and does not relate to climate or health-system relevance in the context specified.",,0.00,0.00,2026-08-06_11-42-21_
712110,b7fe7d7d-00b7-411a-a269-5fb9542e9c94,Adhesion and anti-inflammatory potential of<i>Lactobacillus rhamnosus</i>GG in a sea buckthorn based beverage matrix,0,incl|1,True,,,,,False,False,"The document does not mention any climate or weather variables, nor does it discuss fossil fuels or climate-forcing agents. It focuses on the health effects of probiotic beverages and their impact on gastrointestinal inflammation, which does not relate to climate or health-system relevance as defined in the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
2929,bd59352e-90a0-47fc-ab8c-d59e2f4fa6e6,Analysing Mechanical Properties of Synthetic Material for Artificial Organ Manufacturing by Finite Element Analysis,0,incl|1,True,,,,,False,False,"The context provided discusses the Finite Element Method (FEM) and its applications in analyzing materials, but it does not mention any climate/weather variables or health-related issues. Therefore, it does not meet the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
5996,ccb24fb6-538e-4ca7-975e-4633cfbe5547,Influence of spraying by suspended dry yeast bread and soaked licorice root and salsalic acid to resist fungus Sclerotinia sclerotiorum on eggplant,0,incl|1,True,,,,,False,False,"The context provided discusses an experiment related to the growth of a fungus and the effects of certain substances on it, but it does not mention any climate or weather variables, nor does it address any health-related issues or outcomes. Therefore, it does not meet the criteria for inclusion in the DESTINY repository.",,0.00,0.00,2026-08-06_11-42-21_
582288464,e653d09a-b246-48fd-88b3-aec5823a4670,"&lt;title&gt;Advances in radio frequency tumor ablation therapy: technical considerations, strategies for increasing coagulation necrosis volume, and preliminary clinical results&lt;/title&gt;",0,incl|1,True,,,,,False,False,"The context provided discusses radiofrequency tumor ablation and its technical aspects, but it does not mention any climate/weather variables or health-related issues that would meet the criteria for inclusion in the DESTINY repository. Therefore, it does not satisfy the requirements for inclusion based on the specified attributes.",,0.00,0.00,2026-08-06_11-42-21_
4686393638,e7b6c454-f386-4808-95cb-a36f5e001d67,Přepadení transportů peněz a cenností,0,incl|1,True,,,,,False,False,"The context provided does not mention any climate/weather variables or health-related issues. It focuses on the behavior of crew transport vehicles and psychological aspects related to transport, which are not relevant to climate or health literature.",,0.00,0.00,2026-08-06_11-42-21_
